block_id,session_id,sequence_num,trans_dt,source_id,cur_chunk,cur_chunk_start,cur_chunk_end,ground_truth_label,ground_truth_label_num,ground_truth_label_c,chunk_id,chunk_overlap_ind
12030,7,5383,2024-05-07 22:53:33.588692,3,I'm not saying two minute drill.,01:50:15.000518,01:50:30.000425,SPORTS_BROADCASTING,0,0,2367,N
12031,7,5384,2024-05-07 22:53:33.612738,3,"Don't rush, but seecatch that San Francisco.",01:50:15.000518,01:50:30.000425,SPORTS_BROADCASTING,0,0,2367,N
12032,7,5385,2024-05-07 22:53:33.635884,3,Quick question then.,01:50:15.000518,01:50:30.000425,SPORTS_BROADCASTING,0,0,2367,N
12033,7,5386,2024-05-07 22:53:33.653814,3,"So as we talk about the second half, Bill, you and I said it, this sets up a great second half because it's been like a championship fight the first half.",01:50:15.000518,01:50:30.000425,SPORTS_BROADCASTING,0,0,2367,N
12034,7,5387,2024-05-07 22:53:33.697782,3,It ought to be a greatmatchup in the second half.,01:50:30.000426,01:50:45.000006,SPORTS_BROADCASTING,0,0,2368,Y
12035,7,5388,2024-05-07 22:53:33.726211,3,No doubt about it.,01:50:30.000426,01:50:45.000006,SPORTS_BROADCASTING,0,0,2368,N
12036,7,5389,2024-05-07 22:53:33.744990,3,All right folks.,01:50:30.000426,01:50:45.000006,SPORTS_BROADCASTING,0,0,2368,N
12037,7,5390,2024-05-07 22:53:33.766815,3,"Hey, and the State Farm halftime show continues.",01:50:30.000426,01:50:45.000006,SPORTS_BROADCASTING,0,0,2368,N
12038,7,5391,2024-05-07 22:53:33.783812,3,This has been the...State Farm action-packed half-time report.,01:50:30.000426,01:50:45.000006,SPORTS_BROADCASTING,0,0,2368,N
12039,7,5392,2024-05-07 22:53:33.844489,3,"



Stay tuned as Usher takes the stage and lights up Vegas.",01:50:45.000007,01:50:47.000000,SPORTS_BROADCASTING,0,0,2369,N
12040,7,5393,2024-05-07 22:53:33.867309,3,Watch the Apple music Super Bowl 58 halftime show.,01:50:45.000007,01:50:47.000000,SPORTS_BROADCASTING,0,0,2369,N
12041,7,5394,2024-05-07 22:53:33.886673,3,That is coming up next.,01:50:45.000007,01:50:47.000000,SPORTS_BROADCASTING,0,0,2369,N
12042,7,5395,2024-05-07 22:53:33.903624,3,Judge Beauty is back.,01:50:47.000000,01:51:00.000413,COMMERCIAL,2,1,2369,N
12043,7,5396,2024-05-07 22:53:33.950599,3,"



Beauty fades.",01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12044,7,5397,2024-05-07 22:53:33.973351,3,Dumb is forever.,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12045,7,5398,2024-05-07 22:53:33.990814,3,His boss was overspending on beauty.,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12046,7,5399,2024-05-07 22:53:34.013325,3,She is wasting company funds.,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12047,7,5400,2024-05-07 22:53:34.030752,3,Ninety-two dollars on foundation?,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12048,7,5401,2024-05-07 22:53:34.053050,3,I just want it to look glowy.,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12049,7,5402,2024-05-07 22:53:34.070458,3,That stuff isn't even cruelty-free.,01:51:00.000414,01:51:15.000396,COMMERCIAL,2,1,2370,N
12050,7,5403,2024-05-07 22:53:34.116764,3,I find you guilty and sentence you to $14glowy skin.,01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,Y
12051,7,5404,2024-05-07 22:53:34.134777,3,"Your honor, in my humble opinion, that is more of a reward.",01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12052,7,5405,2024-05-07 22:53:34.158424,3,"And in my humble opinion, you're a putz.",01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12053,7,5406,2024-05-07 22:53:34.175712,3,Okay.,01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12054,7,5407,2024-05-07 22:53:34.196723,3,"Judge Beauty serves eyes, lips, facts.",01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12055,7,5408,2024-05-07 22:53:34.216445,3,In e.l.f.,01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12056,7,5409,2024-05-07 22:53:34.234760,3,we trust.,01:51:15.000397,01:51:30.000726,COMMERCIAL,2,1,2371,N
12057,7,5410,2024-05-07 22:53:34.284493,3,"




Oh crap.That's a really good gift.",01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12058,7,5411,2024-05-07 22:53:34.307779,3,"Now, we gotta get France something.",01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12059,7,5412,2024-05-07 22:53:34.330478,3,"Wait, we could use Etsy's new gift mode.",01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12060,7,5413,2024-05-07 22:53:34.348096,3,Yes.,01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12061,7,5414,2024-05-07 22:53:34.365982,3,What do the French like?,01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12062,7,5415,2024-05-07 22:53:34.387663,3,Anyone?,01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12063,7,5416,2024-05-07 22:53:34.405585,3,Cheese.,01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12064,7,5417,2024-05-07 22:53:34.423102,3,They like cheese.,01:51:30.000727,01:51:46.000042,COMMERCIAL,2,1,2372,N
12065,7,5418,2024-05-07 22:53:34.475117,3,"




Brilliant.",01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12066,7,5419,2024-05-07 22:53:34.492011,3,Done.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12067,7,5420,2024-05-07 22:53:34.510012,3,Plateau de Fromage.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12068,7,5421,2024-05-07 22:53:34.528039,3,Ooh la la.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12069,7,5422,2024-05-07 22:53:34.545619,3,Don't panic.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12070,7,5423,2024-05-07 22:53:34.562018,3,Gift easy with gift mode.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12071,7,5424,2024-05-07 22:53:34.578276,3,New on Etsy.,01:51:46.000043,01:52:00.000290,COMMERCIAL,2,1,2373,N
12072,7,5425,2024-05-07 22:53:34.623296,3,"

The National Football League welcomes you to the Apple Music Super Bowl 58 halftime show.",01:52:00.000291,01:52:14.000412,COMMERCIAL,2,1,2374,N
12073,7,5426,2024-05-07 22:53:34.641381,3,The Apple Music administration advises the following performances rated U.,01:52:00.000291,01:52:14.000412,COMMERCIAL,2,1,2374,N
12074,7,5427,2024-05-07 22:53:34.660353,3,"May cause singing, dancing, sweating, gyrating and possible relationship issues.",01:52:00.000291,01:52:14.000412,COMMERCIAL,2,1,2374,N
12075,7,5428,2024-05-07 22:53:34.780574,3,"

The National Football League and Apple Music thank you for watching the Super Bowl 58 halftime show.",02:05:11.000001,02:05:15.000418,SPORTS_BROADCASTING,0,0,2377,N
12076,7,5429,2024-05-07 22:53:34.826037,3," Go to Apple Music for a limited time to get up to three free months for new subscribers and listen to Usher's new album, ""Coming Home.""",02:05:15.000419,02:05:30.000376,SPORTS_BROADCASTING,0,0,2378,N
12077,7,5430,2024-05-07 22:53:34.847875,3,Visit nfl.com/livevisualalbum to watch all of tonight's performances.,02:05:15.000419,02:05:30.000376,SPORTS_BROADCASTING,0,0,2378,N
12078,7,5431,2024-05-07 22:53:34.908824,3,Thank you for watching this presentation of the National Football League.,02:05:30.000377,02:05:45.000285,COMMERCIAL,2,1,2379,Y
12079,7,5432,2024-05-07 22:53:34.929159,3,Thought that halftime show broke the internet?,02:05:30.000377,02:05:45.000285,COMMERCIAL,2,1,2379,N
12080,7,5433,2024-05-07 22:53:34.947084,3,Just wait till you see what's next from Verizon.,02:05:30.000377,02:05:45.000285,COMMERCIAL,2,1,2379,N
12081,7,5434,2024-05-07 22:53:35.036677,3,"

This man is crazy.",02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12082,7,5435,2024-05-07 22:53:35.058815,3,The crowd goes wild.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12083,7,5436,2024-05-07 22:53:35.080451,3,Crazy.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12084,7,5437,2024-05-07 22:53:35.097330,3,Your son's fantasies are going to destroy my house.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12085,7,5438,2024-05-07 22:53:35.115792,3,I'm open.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12086,7,5439,2024-05-07 22:53:35.133973,3,He's gone down for six.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12087,7,5440,2024-05-07 22:53:35.151506,3,"Oh, no!",02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12088,7,5441,2024-05-07 22:53:35.168505,3,Crazy little man.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12089,7,5442,2024-05-07 22:53:35.186178,3,"I'll see you tomorrow, Crazy.",02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12090,7,5443,2024-05-07 22:53:35.208312,3,Crazy is in trouble.,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12091,7,5444,2024-05-07 22:53:35.226365,3,No!,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12092,7,5445,2024-05-07 22:53:35.243402,3,My phone!,02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12093,7,5446,2024-05-07 22:53:35.268568,3,"That's on you, bro.",02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12094,7,5447,2024-05-07 22:53:35.294073,3,"Besides, I'm not even real.",02:05:45.000286,02:06:45.000445,COMMERCIAL,2,1,2380,N
12095,7,5448,2024-05-07 22:53:35.387238,3,"

Is this your ball?",02:06:45.000446,02:07:01.000084,COMMERCIAL,2,1,2381,N
12096,7,5449,2024-05-07 22:53:35.454865,3,What's your name?,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12097,7,5450,2024-05-07 22:53:35.479859,3,I know that look.,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12098,7,5451,2024-05-07 22:53:35.501255,3,I know that dream.,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12099,7,5452,2024-05-07 22:53:35.520884,3,I had the same one.,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12100,7,5453,2024-05-07 22:53:35.542353,3,doesn't have to be a dream anymore.,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12101,7,5454,2024-05-07 22:53:35.565465,3,"It doesn't matter where you're born, as long as you're born to play.",02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12102,7,5455,2024-05-07 22:53:35.591052,3,Just making sure you were real.,02:07:01.000085,02:07:30.000811,COMMERCIAL,2,1,2382,N
12103,7,5456,2024-05-07 22:53:35.741882,3,"

Well, it's half time at Super Bowl 58 here in Las Vegas with the 10-3 San Francisco lead.",02:07:45.000985,02:08:00.000534,SPORTS_BROADCASTING,0,0,2384,N
12104,7,5457,2024-05-07 22:53:35.811881,3,"Meanwhile, let's take a lookat a first half highlight Nickelodeon style.",02:08:00.000535,02:08:15.000687,SPORTS_BROADCASTING,0,0,2385,Y
12105,7,5458,2024-05-07 22:53:35.829888,3,"Little magic play as Jennings pulls a little David Copperfield, able to somehow connect with McCaffrey for the touchdown.",02:08:00.000535,02:08:15.000687,SPORTS_BROADCASTING,0,0,2385,N
12106,7,5459,2024-05-07 22:53:35.937716,3,The game is only touchdown for a 49er lead of 10-3.,02:08:15.000688,02:08:16.000000,SPORTS_BROADCASTING,0,0,2386,N
12107,7,5460,2024-05-07 22:53:35.962239,3,Back for the second half after this message and a word from your local station.,02:08:15.000688,02:08:16.000000,SPORTS_BROADCASTING,0,0,2386,N
12108,7,5461,2024-05-07 22:53:35.979241,3,"Meanwhile, on Paramount Mountain.",02:08:16.000000,02:08:30.000323,COMMERCIAL,2,1,2386,N
12109,7,5462,2024-05-07 22:53:36.051118,3,"I mean,if it were a football, I'd be able to reach the top.",02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,Y
12110,7,5463,2024-05-07 22:53:36.069012,3,What about a football shaped head?,02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12111,7,5464,2024-05-07 22:53:36.092014,3,We throw the child.,02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12112,7,5465,2024-05-07 22:53:36.110012,3,"Gutsy call, sir.",02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12113,7,5466,2024-05-07 22:53:36.132138,3,Smart thinking.,02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12114,7,5467,2024-05-07 22:53:36.149967,3,We're not throwing a child.,02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12115,7,5468,2024-05-07 22:53:36.166972,3,"Barrymore, shut your face.",02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12116,7,5469,2024-05-07 22:53:36.189028,3,I'm not going to throw a kid.,02:08:30.000324,02:08:45.000384,COMMERCIAL,2,1,2387,N
12117,7,5470,2024-05-07 22:53:36.256426,3,"

Fine.",02:08:45.000385,02:09:00.000489,COMMERCIAL,2,1,2388,N
12118,7,5471,2024-05-07 22:53:36.274500,3,I'll throw him.,02:08:45.000385,02:09:00.000489,COMMERCIAL,2,1,2388,N
12119,7,5472,2024-05-07 22:53:36.291439,3,And Creed's here.,02:08:45.000385,02:09:00.000489,COMMERCIAL,2,1,2388,N
12120,7,5473,2024-05-07 22:53:36.308443,3,Hike.,02:08:45.000385,02:09:00.000489,COMMERCIAL,2,1,2388,N
12121,7,5474,2024-05-07 22:53:36.331928,3,Can you take me higher?,02:08:45.000385,02:09:00.000489,COMMERCIAL,2,1,2388,N
12122,7,5475,2024-05-07 22:53:36.405851,3,"

Now if there were only someone made of pigskin.",02:09:00.000490,02:09:15.000778,COMMERCIAL,2,1,2389,N
12123,7,5476,2024-05-07 22:53:36.423949,3,Bingo.,02:09:00.000490,02:09:15.000778,COMMERCIAL,2,1,2389,N
12124,7,5477,2024-05-07 22:53:36.441502,3,"Oh, dear.",02:09:00.000490,02:09:15.000778,COMMERCIAL,2,1,2389,N
12125,7,5478,2024-05-07 22:53:36.458818,3,Can you take me higher?,02:09:00.000490,02:09:15.000778,COMMERCIAL,2,1,2389,N
12126,7,5479,2024-05-07 22:53:36.482820,3,"This here, this is Pluto TV country.",02:09:00.000490,02:09:15.000778,COMMERCIAL,2,1,2389,N
12127,7,5480,2024-05-07 22:53:36.552752,3,"Here on this farm,we grow couch potatoes.",02:09:15.000779,02:09:30.000151,COMMERCIAL,2,1,2390,Y
12128,7,5481,2024-05-07 22:53:36.570160,3,"Couch potatoes grow big and strong here, fed with the finest content from Pluto TV.",02:09:15.000779,02:09:30.000151,COMMERCIAL,2,1,2390,N
12129,7,5482,2024-05-07 22:53:36.588178,3,Thousands of TV shows and movies for free.,02:09:15.000779,02:09:30.000151,COMMERCIAL,2,1,2390,N
12130,7,5483,2024-05-07 22:53:36.659029,3,You just openthe app.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,Y
12131,7,5484,2024-05-07 22:53:36.676039,3,Something great will be on.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12132,7,5485,2024-05-07 22:53:36.694146,3,I love Star Trek.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12133,7,5486,2024-05-07 22:53:36.715151,3,"I love romance, but I also love murder.",02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12134,7,5487,2024-05-07 22:53:36.736257,3,I like romantic murders.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12135,7,5488,2024-05-07 22:53:36.753954,3,SpongeBob SquarePants.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12136,7,5489,2024-05-07 22:53:36.771940,3,Cats 24/7 channel.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12137,7,5490,2024-05-07 22:53:36.790011,3,I love Ink Master.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12138,7,5491,2024-05-07 22:53:36.807999,3,Pluto TV just gets me.,02:09:30.000152,02:09:45.000562,COMMERCIAL,2,1,2391,N
12139,7,5492,2024-05-07 22:53:36.879299,3,I like anything where a hot person throws a glassof wine at another hot person.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,Y
12140,7,5493,2024-05-07 22:53:36.897322,3,This country was raised on TV.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12141,7,5494,2024-05-07 22:53:36.921891,3,TV that was easy.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12142,7,5495,2024-05-07 22:53:36.939935,3,TV that was free.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12143,7,5496,2024-05-07 22:53:36.957523,3,Pluto TV is TV the way it's supposed to be.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12144,7,5497,2024-05-07 22:53:36.975465,3,"Sheldon, Todd and so many ghosts.",02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12145,7,5498,2024-05-07 22:53:36.994468,3,CBS Thursday.,02:09:45.000563,02:10:00.000331,COMMERCIAL,2,1,2392,N
12146,7,5499,2024-05-07 22:53:37.068246,3,"No, I'm just listingmy exes.",02:10:00.000332,02:10:15.000160,COMMERCIAL,2,1,2393,Y
12147,7,5500,2024-05-07 22:53:37.143264,3,"The first law of thermodynamics states thatenergy cannot be created or destroyed, but it can be passed on to the next generation.",02:10:15.000161,02:10:30.000578,COMMERCIAL,2,1,2394,Y
12148,7,5501,2024-05-07 22:53:37.219958,3,"

Every day millions of people ask, ""What is Scientology?""",02:10:30.000579,02:10:45.000497,COMMERCIAL,2,1,2395,N
12149,7,5502,2024-05-07 22:53:37.237495,3,"And if you've ever been curious, you're not alone.",02:10:30.000579,02:10:45.000497,COMMERCIAL,2,1,2395,N
12150,7,5503,2024-05-07 22:53:37.308028,3,"In every corner of the world, our doors are open.",02:10:45.000498,02:11:00.000019,COMMERCIAL,2,1,2396,N
12151,7,5504,2024-05-07 22:53:37.325487,3,Maybe it's time to decide for yourself.,02:10:45.000498,02:11:00.000019,COMMERCIAL,2,1,2396,N
12152,7,5505,2024-05-07 22:53:37.404556,3,"

America, I'm not here to talk to you.",02:11:00.000020,02:11:15.000173,COMMERCIAL,2,1,2397,N
12153,7,5506,2024-05-07 22:53:37.422552,3,"I'm talking to you, the GOAT  Miami.",02:11:00.000020,02:11:15.000173,COMMERCIAL,2,1,2397,N
12154,7,5507,2024-05-07 22:53:37.440618,3,Two decades you dominated Champions League Soccer.,02:11:00.000020,02:11:15.000173,COMMERCIAL,2,1,2397,N
12155,7,5508,2024-05-07 22:53:37.457849,3,Now what?,02:11:00.000020,02:11:15.000173,COMMERCIAL,2,1,2397,N
12156,7,5509,2024-05-07 22:53:37.477851,3,"You'll have to watch it like us, but there's a time zone thing.",02:11:00.000020,02:11:15.000173,COMMERCIAL,2,1,2397,N
12157,7,5510,2024-05-07 22:53:37.548070,3,They're in the middle of the day.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12158,7,5511,2024-05-07 22:53:37.564713,3,So tell your bend it like boss you're training from home Tuesdays and Wednesdays.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12159,7,5512,2024-05-07 22:53:37.580711,3,And all the matches stream on Paramount Plus.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12160,7,5513,2024-05-07 22:53:37.605611,3,So enjoy a month free on us.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12161,7,5514,2024-05-07 22:53:37.632709,3,"Try the promo code, G-O-A-T.",02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12162,7,5515,2024-05-07 22:53:37.662240,3,It doesn't work for me.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12163,7,5516,2024-05-07 22:53:37.695684,3,"Yeah, me neither.",02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12164,7,5517,2024-05-07 22:53:37.721706,3,It's working for me.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12165,7,5518,2024-05-07 22:53:37.752551,3,Try Donkey.,02:11:15.000174,02:11:30.000317,COMMERCIAL,2,1,2398,N
12166,7,5519,2024-05-07 22:53:37.844532,3,"

I see you looking at me.",02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12167,7,5520,2024-05-07 22:53:37.864198,3,You're zit?,02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12168,7,5521,2024-05-07 22:53:37.881225,3,"No, don't do it.",02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12169,7,5522,2024-05-07 22:53:37.899248,3,You can't ignore me but you know what you can do?,02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12170,7,5523,2024-05-07 22:53:37.922163,3,Pop me.,02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12171,7,5524,2024-05-07 22:53:37.940343,3,Come on.,02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12172,7,5525,2024-05-07 22:53:37.960069,3,Pop me.,02:11:30.000318,02:11:45.000766,COMMERCIAL,2,1,2399,N
12173,7,5526,2024-05-07 22:53:38.027130,3,It's a perfectsolution and you would definitely not regret it.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,Y
12174,7,5527,2024-05-07 22:53:38.046718,3,Pop me.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12175,7,5528,2024-05-07 22:53:38.064781,3,Pop me.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12176,7,5529,2024-05-07 22:53:38.085787,3,Pop me.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12177,7,5530,2024-05-07 22:53:38.102818,3,Just do it.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12178,7,5531,2024-05-07 22:53:38.121351,3,Pop me.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12179,7,5532,2024-05-07 22:53:38.145639,3,No!,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12180,7,5533,2024-05-07 22:53:38.163515,3,Don't pop it.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12181,7,5534,2024-05-07 22:53:38.184004,3,Patch it.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12182,7,5535,2024-05-07 22:53:38.205177,3,Mighty Patch pimple patches reveal clear-looking skin overnight.,02:11:45.000767,02:12:00.000277,COMMERCIAL,2,1,2400,N
12183,7,5536,2024-05-07 22:53:38.330475,3,"Pimple, eet your Mighty Patch.",02:12:00.000278,02:12:10.000000,COMMERCIAL,2,1,2401,N
12184,7,5537,2024-05-07 22:53:38.353175,3,"Tony Sadiku, meteorologist.",02:12:00.000278,02:12:10.000000,COMMERCIAL,2,1,2401,N
12185,7,5538,2024-05-07 22:53:38.376830,3,"John Elliott, MVP.",02:12:00.000278,02:12:10.000000,COMMERCIAL,2,1,2401,N
12186,7,5539,2024-05-07 22:53:38.394799,3,What?,02:12:00.000278,02:12:10.000000,COMMERCIAL,2,1,2401,N
12187,7,5540,2024-05-07 22:53:38.415583,3,This broadcast is copyrighted by NFL Productions for the private use of our audience.,02:12:10.000000,02:12:15.000901,SPORTS_BROADCASTING,0,0,2401,N
12188,7,5541,2024-05-07 22:53:38.490928,3,"Any other use of this broadcast, or any pictures, descriptions or accounts of the game without the consent of NFL Productionsis prohibited.",02:12:15.000902,02:12:30.000346,SPORTS_BROADCASTING,0,0,2402,Y
12189,7,5542,2024-05-07 22:53:38.508829,3,"The first Super Bowl in Las Vegas, officially underway.",02:12:15.000902,02:12:30.000346,SPORTS_BROADCASTING,0,0,2402,N
12190,7,5543,2024-05-07 22:53:38.532500,3,Viva Las Vegas!,02:12:15.000902,02:12:30.000346,SPORTS_BROADCASTING,0,0,2402,N
12191,7,5544,2024-05-07 22:53:38.553134,3,Ball is on the ground!,02:12:15.000902,02:12:30.000346,SPORTS_BROADCASTING,0,0,2402,N
12192,7,5545,2024-05-07 22:53:38.647582,3,"Mahomesgoing deep, caught at the 10-yard line.",02:12:30.000347,02:12:45.000514,SPORTS_BROADCASTING,0,0,2403,Y
12193,7,5546,2024-05-07 22:53:38.695921,3,Pacheco.,02:12:30.000347,02:12:45.000514,SPORTS_BROADCASTING,0,0,2403,N
12194,7,5547,2024-05-07 22:53:38.736961,3,He lost the football!,02:12:30.000347,02:12:45.000514,SPORTS_BROADCASTING,0,0,2403,N
12195,7,5548,2024-05-07 22:53:38.787588,3,Great play.,02:12:30.000347,02:12:45.000514,SPORTS_BROADCASTING,0,0,2403,N
12196,7,5549,2024-05-07 22:53:38.829595,3,McCaffrey is able to pull it down and he's going in for the touchdown!,02:12:30.000347,02:12:45.000514,SPORTS_BROADCASTING,0,0,2403,N
12197,7,5550,2024-05-07 22:53:38.937163,3,The Niners lead on a trick play from 21yards out.,02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,Y
12198,7,5551,2024-05-07 22:53:38.956790,3,"They did not have a single snap in the red zone in that first half, but they lead.",02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12199,7,5552,2024-05-07 22:53:38.980841,3,"Here's the question for you, Tony.",02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12200,7,5553,2024-05-07 22:53:38.997581,3,Patrick Mahomes is the king of comebacks.,02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12201,7,5554,2024-05-07 22:53:39.015958,3,Yep.,02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12202,7,5555,2024-05-07 22:53:39.033372,3,Is it going to be harder for him to come back against this team today down seven?,02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12203,7,5556,2024-05-07 22:53:39.053120,3,It's gonna be very challenging.,02:12:45.000515,02:13:00.000041,SPORTS_BROADCASTING,0,0,2404,N
12204,7,5557,2024-05-07 22:53:39.136008,3," I mean, all the other ones were hard.",02:13:00.000042,02:13:15.000673,SPORTS_BROADCASTING,0,0,2405,N
12205,7,5558,2024-05-07 22:53:39.152863,3,This presents a real issue for me because right now they've married up the concepts on the back end.,02:13:00.000042,02:13:15.000673,SPORTS_BROADCASTING,0,0,2405,N
12206,7,5559,2024-05-07 22:53:39.170789,3,They fooled him on the back end.,02:13:00.000042,02:13:15.000673,SPORTS_BROADCASTING,0,0,2405,N
12207,7,5560,2024-05-07 22:53:39.194155,3,"We haven't talked about it a ton, but they were playing what looks like zone and they were playing man.",02:13:00.000042,02:13:15.000673,SPORTS_BROADCASTING,0,0,2405,N
